SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY
600283.SH,600283,钱江水利,10002481,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2025-04-29 00:00:00,CNY,513172976.15,,,,,,,,,,,,526732.68,14557026.98,,0.0,528256735.81,346079937.29,,,,,,77216839.41,68970415.65,41452422.29,,0.0,533719614.64,,0.0,-5462878.83,,100000.0,932287.38,,,,,0.0,1032287.38,108993931.33,,,,,,,0.0,108993931.33,,0.0,-107961643.95,1200000.0,1200000.0,109250653.32,,,,0.0,110450653.32,912550490.0,22520389.6,1920590.0,,3096132.92,,,0.0,938167012.52,,0.0,-827716359.2,,,0.0,-941140881.98,1776496860.27,,0.0,835355978.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0961560181,,,,,,,,,,,,703.657689613,-15.6281139371,,,6.3984225817,19.8603384721,,,,,,14.9023673223,10.3804887823,-25.4782815061,,,12.5879139003,,,-124.3419204111,,-69.8586206545,1688.9312339187,,,,,,168.9060495692,-51.848719776,,,,,,,,-51.848719776,,,52.2237383825,,,-88.4744427634,,,,,-88.3478470108,128.969928189,-22.9965423898,,,-86.4542949085,,,,108.1813699115,,,-266.4587216572,,,,-420.422107941,236.7593444,,,1.7180934179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600283.SH,600283,钱江水利,10002481,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-17 00:00:00,2025-04-17 00:00:00,CNY,2395420539.11,,,,,,,,,,,,6957206.47,114711262.91,,0.0,2517089008.49,1151761862.67,,,,,,428717694.42,180668333.54,172491027.27,,0.0,1933638917.9,,0.0,583450090.59,,10301760.83,732858.81,,,2638955.03,,0.0,13673574.67,769544847.94,,,303130626.07,,72922944.04,,0.0,1145598418.05,,0.0,-1131924843.38,574877116.51,1700000.0,2652789250.86,,,,0.0,3227666367.37,1225178081.79,193560674.55,32251450.0,,11483114.83,,,0.0,1430221871.17,,0.0,1797444496.2,,,0.0,1248969743.41,527527116.86,,0.0,1776496860.27,285613753.15,2375969.93,246554112.09,246554112.09,,83271856.97,5334271.15,,,,285667.99,984030.88,,87411970.82,-6557849.86,-327492.32,2530195.52,-2857687.84,,69251676.1,91833432.55,-250415309.91,-610241.09,,0.0,583450090.59,,,,,1776496860.27,527527116.86,,,,,1248969743.41,26.9656044313,,,,,,,,,,,,-33.002025486,-8.1974439237,,,24.4846585012,35.4225675894,,,,,,20.5696783112,7.8370501786,-31.0406507067,,,19.0851990624,,,46.4985898182,,-35.4047688402,-93.6767562758,,,-0.0866485762,,,-56.1805323724,12.3857639813,,,41.2968643259,,-11.5072928875,,,16.6982986939,,,-19.0909394557,2895131.247532232,8461.6438356164,151.0078757823,,,,,205.3972181582,118.2764910925,18.7167583015,-43.7141683708,,47.3761020999,,,,95.3502186424,,,453.4981591721,,,,649.0819560172,-30.1281371028,,,236.7593444,1.2745770628,12529.1432047926,9.2918071798,9.2918071798,,188.9666397172,-5.3633365509,,,,102.3044849443,375.1599944837,,73.536360087,89.433296351,96.4191868187,126.5267072535,-827.9954719747,,3047.4186728517,229.9064731412,-556.2168213301,89.9603735546,,,46.4985898182,,,,,236.7593444,-30.1281371028,,,,,649.0819560172,标准无保留意见,,,
600283.SH,600283,钱江水利,10002481,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-30 00:00:00,2024-10-30 00:00:00,CNY,1575370938.01,,,,,,,,,,,,3121778.97,70370633.92,,0.0,1648863350.9,789906261.68,,,,,,238522375.6,144155585.51,181647479.31,,0.0,1354231702.1,,0.0,294631648.8,,6891769.82,664199.89,2629856.03,,,,0.0,10185825.74,455618267.17,,,302608776.07,,,,0.0,758227043.24,,0.0,-748041217.5,1700000.0,1700000.0,1690427382.07,,,,0.0,1692127382.07,825293550.69,243217094.95,32251450.0,,26306519.97,,,0.0,1094817165.61,,0.0,597310216.46,,,0.0,143900647.76,527527116.86,,0.0,671427764.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6559770807,,,,,,,,,,,,-24.6595142423,-42.9873979852,,,1.8689884197,2.192596761,,,,,,16.5592100955,1.276034393,13.181002382,,,5.7640838929,,,-12.8785219474,,-31.1445926017,-95.6139832471,,,,,,-83.5121117936,13.3243838203,,,,,,,,88.5912367053,,,-119.8373899846,8461.6438356164,8461.6438356164,146.0697546947,,,,,146.3100986289,79.5198070085,69.8077081269,-44.2251992848,,354.8214974585,,,,79.8504106385,,,663.3063520539,,,,88.9262470079,-30.1281371028,,,-19.2179726673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600283.SH,600283,钱江水利,10002481,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-29 00:00:00,2024-08-29 00:00:00,CNY,995046753.13,,,,,,,,,,,,207150.77,47333085.51,,0.0,1042586989.41,543630844.9,,,,,,159865274.03,109685708.75,99391787.39,,0.0,912573615.07,,0.0,130013374.34,,6891769.82,594025.89,2629856.03,,,,0.0,10115651.74,293854303.29,,,,,40000000.0,,0.0,333854303.29,,0.0,-323738651.55,1700000.0,1700000.0,1403434780.79,,,,0.0,1405134780.79,627684354.5,57329314.58,31001450.0,,23369128.35,,,0.0,708382797.43,,0.0,696751983.36,,,0.0,503026706.15,527527116.86,,0.0,1030553823.01,129702529.04,9520233.32,120842849.48,120842849.48,,36386743.44,2385289.17,,,,29797.24,63707.59,,41036110.17,4466890.14,-2944502.85,-1618713.21,-1325789.64,,-14725832.28,-133699257.55,-63716797.44,,,0.0,130013374.34,,,,,1030553823.01,527527116.86,,,,,503026706.15,4.9788446248,,,,,,,,,,,,-82.2789547351,24.712194381,,,5.6343372629,8.5935866531,,,,,,14.6706828908,8.1538918148,2.8965637419,,,8.8946885945,,,-12.7100017275,,-29.6662964152,-96.0409623241,,,,,,-83.5324995689,22.1323056047,,,,,,,,38.7571845651,,,-80.6826518066,8461.6438356164,8461.6438356164,140.231069047,,,,,140.513889626,36.5353868183,-8.665282047,1.9804298182,,526.766419436,,,,34.6173006122,,,1101.251905432,,,,1711.3345591507,-30.1281371028,,,31.6558759547,-3.7517912477,435.6416755739,12.9390856706,12.9390856706,,167.2970870345,-18.296467831,,,,100.2420710678,-62.9199240281,,52.6076234781,124.9248346677,-14.1685627696,24.3547592364,-201.8583078144,,76.5757695297,-85.4121961396,-319.0300268991,,,,-12.7100017275,,,,,31.6558759547,-30.1281371028,,,,,1711.3345591507,,,,
600283.SH,600283,钱江水利,10002481,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-30 00:00:00,2025-04-29 00:00:00,CNY,479170303.8,,,,,,,,,,,,65541.92,17253409.47,,0.0,496489255.19,288735991.99,,,,,,67202131.0,62484245.55,55624619.41,,0.0,474046987.95,,0.0,22442267.24,,331769.82,52114.21,,,,,0.0,383884.03,226357286.5,,,,,,,0.0,226357286.5,,0.0,-225973402.47,,,947899100.04,,,,0.0,947899100.04,398546000.0,29245945.96,,,22856934.35,,,0.0,450648880.31,,0.0,497250219.73,,,0.0,293719084.5,527527116.86,,0.0,821246201.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6061484657,,,,,,,,,,,,-93.7781012572,-41.1862705605,,,5.2800600678,11.1625607913,,,,,,17.052478955,28.7998649006,22.0660427595,,,15.2736991754,,,-62.815015084,,61.2098250729,-99.6526379321,,,,,,-99.2444514271,113.6908287221,,,,,,,,113.6908287221,,,-309.9750435201,,,255.7853036721,,,,,255.7853036721,99.273,-11.7639475825,,,716.4707142041,,,,90.997750837,,,1531.4054918113,,,,722.4180952037,-30.1281371028,,,3.8623589607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600283.SH,600283,钱江水利,10002481,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-12 00:00:00,2025-04-17 00:00:00,CNY,1886668873.7,,,,,,,,,,,,10384204.18,124954323.51,,0.0,2022007401.39,850494775.85,,,,,,355576709.19,167538274.87,250134360.37,,0.0,1623744120.28,,0.0,398263281.11,1024999.85,15948175.5,11589918.75,,,2641243.63,,0.0,31204337.73,684735166.34,,,214534574.08,,82405597.5,,0.0,981675337.92,,0.0,-950471000.19,19856.0,19856.0,1056854986.16,,,,0.0,1056874842.16,561296397.82,163044103.73,57299411.0,,7791707.52,,,0.0,732132209.07,,0.0,324742633.09,,,0.0,-227465085.99,754992202.85,,0.0,527527116.86,282019201.1,-19116.12,225592492.66,225592492.66,,28817117.8,5636579.9,,,,-12396175.15,207094.64,,50370983.22,-62061453.39,-9145752.75,-9538294.73,392541.98,,2200268.96,-70691960.4,-38160452.73,-6078324.66,,0.0,398263281.11,3900000.0,,,,527527116.86,754992202.85,,,,,-227465085.99,-18.6556834152,,,,,,,,,,,,48.7906529509,-3.2546149387,,,-17.6538980311,6.0099722607,,,,,,7.4365368485,-4.6259032601,38.0643187364,,,8.9703244231,,,-58.7471244067,924.99985,164.9424510893,1433.835767546,,,34.7573280612,,,253.1858832261,35.2945282575,,,,,72.1704680821,,,70.2908350248,,,-67.4441160194,-99.9341457109,-99.9341457109,16.9390291561,,,,,13.1657916227,-43.6444182344,2.436281598,0.5123357619,,-70.073101042,,,,-38.0175597749,,,231.3281636248,,,,-251.1305673058,24.8987867865,,,-30.1281371028,15.6929039177,98.6089150564,6.4065812538,6.4065812538,,8.4075120123,18.656743863,,,,-5490.9238659168,-92.9542981017,,-9.9778660804,-752.8350374355,50.6412458901,45.6991604968,140.7416148764,,107.479434374,-307.1580140616,-108.8770780567,-7.6406813397,,,-58.7471244067,,,,,-30.1281371028,24.8987867865,,,,,-251.1305673058,标准无保留意见,,,
600283.SH,600283,钱江水利,10002481,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-28 00:00:00,2024-10-30 00:00:00,CNY,1491038161.34,,,,,,,,,,,,4143560.98,123429963.61,,0.0,1618611685.93,772958400.82,,,,,,204636232.01,142339287.25,160492905.6,,0.0,1280426825.68,,0.0,338184860.25,1024999.85,10009046.61,15143578.5,,,35600000.0,,0.0,61777624.96,402047866.32,,,,,,,0.0,402047866.32,,0.0,-340270241.36,19856.0,19856.0,686970808.0,,,,0.0,686990664.0,459722837.52,143230891.95,57824411.0,,5783921.85,,,0.0,608737651.32,,0.0,78253012.68,,,0.0,76167631.57,754992202.85,,0.0,831159834.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.1609742289,,,,,,,,,,,,-38.4558890157,12.1805390561,,,-21.3208405505,8.132997888,,,,,,-1.0046177735,9.6193113998,0.1912378193,,,5.6832590551,,,-60.0093758876,924.99985,2351.195108173,7157.9622215044,,,,,,8516.3529798894,36.4315081259,,,,,,,,22.0403669981,,,-3.5132464909,-99.6943820225,-99.6943820225,-23.9879639136,,,,,-24.5283183946,-46.0165761484,11.2131528161,35.1121548623,,-73.6132370602,,,,-39.2664874475,,,185.0146694818,,,,-82.0736675862,24.8987867865,,,-19.2559268274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600283.SH,600283,钱江水利,10002481,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-30 00:00:00,2024-08-29 00:00:00,CNY,947854547.92,,,,,,,,,,,,1168953.45,37953855.07,,0.0,986977356.44,500610451.92,,,,,,139412507.19,101416330.85,96593883.97,,0.0,838033173.93,,0.0,148944182.51,1024999.85,9798673.28,15004300.0,,,35600000.0,,0.0,61427973.13,240603255.49,,,,,,,0.0,240603255.49,,0.0,-179175282.36,19856.0,19856.0,584202029.47,,,,0.0,584221885.47,459722837.52,62768370.96,30399411.0,,3728522.72,,,0.0,526219731.2,,0.0,58002154.27,,,0.0,27771054.42,754992202.85,,0.0,782763257.27,134758382.23,1777351.12,106998253.76,106998253.76,,13612846.98,2919444.37,,,,-12309294.24,171810.84,,26889947.72,-17921443.41,-2579083.75,-2139874.49,-439209.26,,-62865810.25,-72109203.35,29090439.49,,,0.0,148944182.51,,,,,782763257.27,754992202.85,,,,,27771054.42,-3.0724784711,,,,,,,,,,,,-81.7287505437,-56.7254016757,,,-7.9314569149,11.056566196,,,,,,-1.4523348801,9.286033805,-20.0597230526,,,3.9911994866,,,-44.0340292779,924.99985,5193.4009633457,8439.7268070575,,,,,,13230.4019362728,15.4259582782,,,,,,,,-1.0669810141,,,26.1855240597,-99.6316141002,-99.6316141002,-9.0698622349,,,,,-9.8233046656,-26.7490698662,79.5557323579,110.1148119989,,-83.6518051391,,,,-23.2204610295,,,254.6680957343,,,,296.8894942378,24.8987867865,,,32.5867208115,11.8698282376,-74.7243578733,0.6480229478,0.6480229478,,4.0828130919,24.147963668,,,,-4986.5201141462,-57.397211201,,-7.2860215979,-264.2377279038,72.0591155791,74.6388337663,44.6071345742,,1.921698812,-99.9425486425,-66.078473722,,,,-44.0340292779,,,,,32.5867208115,24.8987867865,,,,,296.8894942378,,,,
600283.SH,600283,钱江水利,10002481,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2024-04-30 00:00:00,CNY,441199978.61,,,,,,,,,,,,1053407.05,29335683.41,,0.0,471589069.07,259742119.95,,,,,,57411967.35,48512663.89,45569282.13,,0.0,411236033.32,,0.0,60353035.75,,205800.0,15002850.0,,,35600000.0,,0.0,50808650.0,105927469.07,,,,,,,0.0,105927469.07,,0.0,-55118819.07,,,266424467.3,,,,0.0,266424467.3,200000000.0,33145120.57,11104000.0,,2799480.0,,,0.0,235944600.57,,0.0,30479866.73,,,0.0,35714083.41,754992202.85,,0.0,790706286.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6362922076,,,,,,,,,,,,-9.2750929491,-43.3909074376,,,-13.7382265415,5.0753367012,,,,,,-20.8059900514,27.230137496,-11.9766817592,,,0.4016682826,,,-55.9802574329,,,14902.85,,,,,,25304.325,13.5484093175,,,,,,,,-8.5163199601,,,52.314566465,,,-50.745511986,,,,,-51.2314715341,-37.5,125.6646125808,367.5368421053,,-87.2285246878,,,,-33.8363445608,,,-83.9323012469,,,,-83.0909332408,24.8987867865,,,-3.0635870927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600283.SH,600283,钱江水利,10002481,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-15 00:00:00,2024-04-12 00:00:00,CNY,2319361638.17,,,,,,,,,,,,6979070.24,129157916.35,,0.0,2455498624.76,802278085.46,,,,,,330964418.27,175664337.17,181172342.47,,0.0,1490079183.37,,0.0,965419441.39,100000.0,6019486.66,755616.67,,,1960000.0,,0.0,8835103.33,506107065.2,22500000.0,,,,47862794.6,,0.0,576469859.8,,0.0,-567634756.47,30151415.0,30151415.0,903765828.9,,,,0.0,933917243.9,995990778.97,159166362.92,57007342.0,,26035799.87,,,0.0,1181192941.76,,0.0,-247275697.86,,,0.0,150508987.06,604483215.79,,0.0,754992202.85,243765340.44,-1374187.83,212009905.78,212009905.78,,26582214.89,4750324.1,,,,-221719.62,2939304.6,,55953998.23,9506452.6,-18529140.2,-17565648.74,-963491.46,,-29417584.94,34124656.35,429876277.83,-5646865.65,,0.0,965419441.39,,,,,754992202.85,604483215.79,,,,,150508987.06,30.1826525322,,,,,,,,,,,,159.1490998653,29.8074644908,,,30.347204244,6.9800240847,,,,,,15.0781679486,6.1005136196,48.7902870979,,,12.4706984684,,,72.7189732808,,146.7002729508,-75.5683279395,,,-34.6666666667,,,3.5431407304,-14.4080064879,,,,,,,,-2.5083665244,,,2.5969713426,30.5505293435,30.5505293435,8.1642349502,,,,,8.766375025,56.9206060988,21.6467805017,115.8956033032,,316.9817442593,,,-100.0,53.0445255825,,,-384.7215269094,,,,138.7778471257,11.6415261723,,,24.8987867865,19.5076565285,-141.4219536279,19.7802788594,19.7802788594,,6.2885947618,1.0215278329,,,,-102.8566467218,188.5752082582,,23.2540594444,289.8677806431,-224.1279516624,-259.7148430216,-15.6100052509,,52.0873688306,16263.6601877012,165.165614833,,,-100.0,72.7189732808,,,,,24.8987867865,11.6415261723,,,,,138.7778471257,标准无保留意见,,,
